x                 ,y              rho[i][j],    u[i][j],    v[i][j],      p[i][j],      T[i][j],      Ma[i][j]
0.4560000000    0.1700000000    0.7544223792    685.2363951626    132.4650013121    54586.2143729701    252.0552415323    2.1928504265
0.4560000000    0.1750000000    0.7425856606    686.6091311451    137.3236022211    53401.6503928058    250.5159834622    2.2067766618
0.4560000000    0.1800000000    0.7306697581    687.9684912377    142.2797260017    52216.6173167959    248.9515995183    2.2210339264
0.4560000000    0.1850000000    0.7186814678    689.3088540916    147.3350559153    51031.9908935606    247.3622285850    2.2356174064
0.4560000000    0.1900000000    0.7066272525    690.6257609083    152.4914070331    49848.6058967393    245.7479782498    2.2505265280
0.4560000000    0.1950000000    0.6945131614    691.9155327722    157.7507624840    48667.2471730035    244.1089038751    2.2657639663
0.4560000000    0.2000000000    0.6823448060    693.1748943817    163.1152601648    47488.6471047037    242.4449970383    2.2813345983
0.4560000000    0.2050000000    0.6701273235    694.4006879208    168.5871820004    46313.4823613074    240.7561726944    2.2972447397
0.4560000000    0.2100000000    0.6578653310    695.5895448403    174.1689297679    45142.3687847083    239.0422477202    2.3135012800
0.4560000000    0.2150000000    0.6455629376    696.7375871482    179.8629676923    43975.8620951870    237.3029255289    2.3301108528
0.4560000000    0.2200000000    0.6332237139    697.8402964688    185.6718157399    42814.4556671946    235.5377791117    2.3470795785
0.4560000000    0.2250000000    0.6208505814    698.8926337931    191.5981417805    41658.5731208977    233.7462315260    2.3644137031
0.4560000000    0.2300000000    0.6084455746    699.8893548794    197.6449832160    40508.5509532362    231.9275236610    2.3821210709
0.4560000000    0.2350000000    0.5960094706    700.8253744352    203.8160818553    39364.6103730023    230.0806607740    2.4002130418
0.4560000000    0.2400000000    0.5835412781    701.6960339453    210.1163116670    38226.8171383089    228.2043277451    2.4187064703
0.4560000000    0.2450000000    0.5710375306    702.4971965832    216.5522153317    37095.0248279623    226.2967584438    2.4376256419
0.4560000000    0.2500000000    0.5584912542    703.2251703488    223.1327294498    35968.7914078603    224.3555349330    2.4570044462
0.4560000000    0.2550000000    0.5458903609    703.8765049507    229.8702734116    34847.2493576905    222.3772712523    2.4768894681
0.4560000000    0.2600000000    0.5332149860    704.4477079565    236.7825411206    33728.8907986252    220.3570917991    2.4973452121
0.4560000000    0.2650000000    0.5204327634    704.9348876953    243.8956878244    32611.1864993677    218.2877127185    2.5184637275
0.4560000000    0.2700000000    0.5074896641    705.3332528751    251.2505171491    31489.8459860116    216.1576720744    2.5403836744
0.4560000000    0.2750000000    0.4942895933    705.6362457564    258.9161879112    30357.1643130830    213.9474200755    2.5633328604
0.4560000000    0.2800000000    0.4806354989    705.8338260934    267.0291815927    29197.2241473865    211.6182114777    2.5877496834
0.4560000000    0.2850000000    0.4659213038    705.9109490384    275.9911117297    27960.7569780557    209.0565002517    2.6149041578
0.4560000000    0.2900000000    0.4426018411    705.8128074962    290.7305143947    26026.9968505540    204.8510351327    2.6604283109
0.4600000000    0.0500000000    0.9942993819    654.8746183140    41.9334550797    80096.5681970432    280.6235141294    1.9540438147
0.4600000000    0.0550000000    0.9861026569    655.5401995721    44.7363584477    79177.2138015791    279.7083334555    1.9597704875
0.4600000000    0.0600000000    0.9776771516    656.5971252112    47.6533638871    78237.1501588259    278.7692561853    1.9668306229
0.4600000000    0.0650000000    0.9690407885    657.8006943812    50.6706377105    77277.4789929070    277.8038163762    1.9745109209
0.4600000000    0.0700000000    0.9602170455    659.0533448940    53.7798866823    76300.7025818337    276.8129765392    1.9825225863
0.4600000000    0.0750000000    0.9512221776    660.3254145416    56.9793381817    75308.7798711058    275.7979054644    1.9907789752
0.4600000000    0.0800000000    0.9420674415    661.6080284883    60.2694026995    74303.1632957164    274.7594436057    1.9992569974
0.4600000000    0.0850000000    0.9327599613    662.8979034972    63.6503641199    73284.8487268184    273.6979972026    2.0079518736
0.4600000000    0.0900000000    0.9233027230    664.1935965131    67.1215765611    72254.3730185284    272.6134882958    2.0168659762
0.4600000000    0.0950000000    0.9136950325    665.4946295437    70.6813717934    71211.8712623761    271.5053887456    2.0260060819
0.4600000000    0.1000000000    0.9039336652    666.8011333095    74.3273043812    70157.2097013471    270.3728421113    2.0353819355
0.4600000000    0.1050000000    0.8940143947    668.1135337751    78.0565327341    69090.1572810894    269.2148358883    2.0450047919
0.4600000000    0.1100000000    0.8839335082    669.4322495545    81.8662004434    68010.5516396048    268.0303783908    2.0548859700
0.4600000000    0.1150000000    0.8736890185    670.7574398570    85.7537350448    66918.4285004665    266.8186459900    2.0650356369
0.4600000000    0.1200000000    0.8632814348    672.0888326012    89.7170328902    65814.1002270553    265.5790826070    2.0754619687
0.4600000000    0.1250000000    0.8527140601    673.4256426803    93.7545422289    64698.1816501396    264.3114458703    2.0861707436
0.4600000000    0.1300000000    0.8419928428    674.7665768737    97.8652863981    63571.5675317413    263.0158009063    2.0971653745
0.4600000000    0.1350000000    0.8311258339    676.1099149248    102.0488810594    62435.3688432829    261.6924658740    2.1084473663
0.4600000000    0.1400000000    0.8201223499    677.4536784467    106.3055906774    61290.8198887058    260.3419197623    2.1200172293
0.4600000000    0.1450000000    0.8089921458    678.7970137840    110.6365163759    60139.1965391873    258.9647401235    2.1318790822
0.4600000000    0.1500000000    0.7977443502    680.1413968882    115.0439220389    58981.7108166617    257.5615012840    2.1440450294
0.4600000000    0.1550000000    0.7863865530    681.4890826002    119.5312080239    57819.4083147127    256.1326152936    2.1565312401
0.4600000000    0.1600000000    0.7749251746    682.8415073807    124.1023465967    56653.2025325910    254.6783424737    2.1693528624
0.4600000000    0.1650000000    0.7633660048    684.1982030845    128.7613231090    55483.9274641615    253.1988327774    2.1825202683
0.4600000000    0.1700000000    0.7517147255    685.5552477303    133.5115315818    54312.3806265376    251.6941380261    2.1960338573
0.4600000000    0.1750000000    0.7399778576    686.9063244013    138.3553676773    53139.4245216066    250.1643625639    2.2098863033
0.4600000000    0.1800000000    0.7281624036    688.2448055337    143.2946371733    51965.9588398561    248.6096675212    2.2240690885
0.4600000000    0.1850000000    0.7162752829    689.5649817706    148.3310302944    50792.8671109874    247.0302186832    2.2385767968
0.4600000000    0.1900000000    0.7043230569    690.8622580813    153.4663440573    49620.9892141985    245.4261482282    2.2534080813
0.4600000000    0.1950000000    0.6923118414    692.1328558962    158.7025358356    48451.1118783933    243.7975334632    2.2685649467
0.4600000000    0.2000000000    0.6802472850    693.3734553367    164.0417182751    47283.9665300443    242.1443854762    2.2840517637
0.4600000000    0.2050000000    0.6681345458    694.5809038554    169.4861504135    46120.2273398731    240.4666379426    2.2998744838
0.4600000000    0.2100000000    0.6559782568    695.7518988613    175.0382172864    44960.5074722401    238.7641284300    2.3160397982
0.4600000000    0.2150000000    0.6437825322    696.8826945140    180.7003815356    43805.3593419653    237.0365830091    2.3325543333
0.4600000000    0.2200000000    0.6315509323    697.9689509678    186.4751772875    42655.2718848280    235.2835982985    2.3494243373
0.4600000000    0.2250000000    0.6192863529    699.0058105153    192.3652928640    41510.6628847790    233.5046204229    2.3666561834
0.4600000000    0.2300000000    0.6069907962    699.9881667953    198.3737754832    40371.8621117077    231.6989122031    2.3842576858
0.4600000000    0.2350000000    0.5946650119    700.9110026544    204.5043497438    39239.0841343998    229.8655004730    2.4022399112
0.4600000000    0.2400000000    0.5823079985    701.7696604425    210.7618353285    38112.3892254425    228.0030932859    2.4206191388
0.4600000000    0.2450000000    0.5699163065    702.5599615818    217.1526796585    36991.6277316902    226.1099521696    2.4394188458
0.4600000000    0.2500000000    0.5574830220    703.2781623544    223.6856801611    35876.3580444840    224.1836952743    2.4586719466
0.4600000000    0.2550000000    0.5449961859    703.9207789025    230.3730631680    34765.7190047094    222.2209870184    2.4784239153
0.4600000000    0.2600000000    0.5324361809    704.4843209649    237.2322481576    33658.2191768814    220.2170263889    2.4987379579
0.4600000000    0.2650000000    0.5197711053    704.9649426213    244.2889725136    32551.3638134804    218.1646469646    2.5197044518
0.4600000000    0.2700000000    0.5069478076    705.3579467785    251.5833466592    31440.9308790510    216.0525846314    2.5414595939
0.4600000000    0.2750000000    0.4938718763    705.6569390769    259.1832882901    30319.3494594361    213.8616446789    2.5642270978
0.4600000000    0.2800000000    0.4803493299    705.8522201104    267.2230500691    29170.9473826012    211.5537189042    2.5884384298
0.4600000000    0.2850000000    0.4657762529    705.9297527416    276.1023402886    27946.6078600568    209.0157812662    2.6153590443
0.4600000000    0.2900000000    0.4426633906    705.8341565449    290.7119162616    26030.1684934066    204.8475115645    2.6604953048
0.4640000000    0.0500000000    0.9903424846    655.5561178580    42.9160880290    79652.2074965802    280.1816739785    1.9577998482
0.4640000000    0.0550000000    0.9821312908    656.1920990772    45.7326776195    78732.5654007972    279.2622122997    1.9634811617
0.4640000000    0.0600000000    0.9737001598    657.2271872916    48.6618573949    77793.3102469089    278.3199451351    1.9705169155
0.4640000000    0.0650000000    0.9650626988    658.4200518499    51.6906586448    76835.0449640608    277.3518962389    1.9782053471
0.4640000000    0.0700000000    0.9562409016    659.6670326720    54.8101553484    75860.0661299492    276.3587505226    1.9862401122
0.4640000000    0.0750000000    0.9472506422    660.9348492070    58.0179950185    74870.2713067690    275.3415912747    1.9945238179
0.4640000000    0.0800000000    0.9381034701    662.2132762171    61.3144689970    73867.1370540085    274.3012861635    2.0030291097
0.4640000000    0.0850000000    0.9288075869    663.4984628904    64.7001259961    72851.7723877833    273.2383708714    2.0117490088
0.4640000000    0.0900000000    0.9193676713    664.7885410594    68.1748132134    71824.8938987550    272.1529739873    2.0206838913
0.4640000000    0.0950000000    0.9097849127    666.0826236868    71.7374205416    70786.8347093961    271.0448013631    2.0298384996
0.4640000000    0.1000000000    0.9000577031    667.3804884132    75.3859827579    69737.6269157402    269.9132043795    2.0392207799
0.4640000000    0.1050000000    0.8901828426    668.6823228202    79.1179642511    68677.1383166282    268.7573130127    2.0488407139
0.4640000000    0.1100000000    0.8801569234    669.9884532778    82.9306019929    67605.2252835505    267.5761953916    2.0587090171
0.4640000000    0.1150000000    0.8699775795    671.2990917895    86.8212177687    66521.8675409491    266.3690073234    2.0688359138
0.4640000000    0.1200000000    0.8596443961    672.6141402624    90.7874523253    65427.2630326140    265.1351063865    2.0792301872
0.4640000000    0.1250000000    0.8491593791    673.9330748219    94.8274156178    64321.8733459529    263.8741170967    2.0898986240
0.4640000000    0.1300000000    0.8385269649    675.2549159744    98.9397790375    63206.4190697078    262.5859426715    2.1008459042
